src_event_index,src_id,src_text,src_semantic_rep,src_file_name,src_class,src_type,src_content_desc,src_hint,src_parent_text,src_sibling_text,src_fillable_neighbor,src_neighbors,src_label,src_activity,src_atm_neighbor,src_app,target_event_index,target_id,target_text,target_semantic_rep,target_file_name,target_class,target_type,target_content_desc,target_hint,target_parent_text,target_sibling_text,target_fillable_neighbor,target_neighbors,target_label,target_activity,target_atm_neighbor,target_app
1,search,search,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,3,,,Search ICS Website,,android.widget.EditText,fillable,search ic website,,,,,,wrong,activity browser,,a11b2-a14b2
1,search,search,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,3,,,Toggle navigation,,android.widget.Button,clickable,toggle navigation,,,,,,wrong,activity browser,,a11b2-a14b2
1,search,search,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,3,,,Previous,,android.widget.Button,clickable,previous,,,,,,wrong,activity browser,,a11b2-a14b2
1,search,search,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,3,,,Next,,android.widget.Button,clickable,next,,,,,,wrong,activity browser,,a11b2-a14b2
1,search,search,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,3,omnibox refresh,,ic_action_refresh omnibox_refresh,ic action refresh,android.widget.ImageButton,clickable,,,,http www ic uci edu,,,wrong,activity browser,,a11b2-a14b2
2,search,http www ic uci edu,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,3,main omnibox input,http www ic uci edu,Search or type URL,,android.widget.EditText,fillable,,,,,Search or type URL,,correct,activity browser,,a11b2-a14b2
2,search,http www ic uci edu,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,0,float button ok,,check_white floatButton_ok,check white,android.widget.ImageButton,clickable,,,,,,,wrong,activity browser,,a11b2-a14b2
2,search,http www ic uci edu,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,0,dialog title,changelog,Changelog,,android.widget.TextView,label,,,,,,,wrong,activity browser,,a11b2-a14b2
2,search,http www ic uci edu,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,0,dialog,project site http github com scoute dich browser changelog blob master md version please read help dialog information  new track header button tab preview save website pdf show link context menu fix apply cookie whitelist switch scroll issue screen rotation update ui spanish translation thanks herman nu ez chinese smallgat,"Project site: https://github.com/scoute-dich/Browser Changelog: https://github.com/scoute-dich/browser/blob/master/CHANGELOG.md Version: 5.8 Please read the ""Help dialog"" for more information. â_ª new: do not track header â_ª new: + button in tab preview â_ª new: save websites as PDF â_ª new: show link in context menu â_ª fix: not applying cookie whitelist when switching tabs â_ª fix: scrolling issue â_ª fix: screen rotation issues â_ª updated: UI + dialogs â_ª updated: Spanish translation (thanks to @Herman Nu_±ez) â_ª updated: Chinese translation (thanks to @smallg0at)",,android.widget.TextView,clickable,,,,,,,wrong,activity browser,,a11b2-a14b2
2,search,http www ic uci edu,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,0,float button help,,icon_help floatButton_help,icon help,android.widget.ImageButton,clickable,,,,,,,wrong,activity browser,,a11b2-a14b2
2,search,http www ic uci edu,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,0,float button setting,,icon_settings floatButton_settings,icon setting,android.widget.ImageButton,clickable,,,,,,,wrong,activity browser,,a11b2-a14b2
2,search,http www ic uci edu,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,1,open new tab,,icon_earth open_newTab,icon earth,android.widget.ImageButton,clickable,,,,,,,wrong,activity browser,,a11b2-a14b2
2,search,http www ic uci edu,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,1,open bookmark,,icon_bookmark open_bookmark,icon bookmark,android.widget.ImageButton,clickable,,,,,,,wrong,activity browser,,a11b2-a14b2
2,search,http www ic uci edu,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,1,open history,,ic_action_history open_history,ic action history,android.widget.ImageButton,clickable,,,,,,,wrong,activity browser,,a11b2-a14b2
2,search,http www ic uci edu,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,1,open pas,,icon_key open_pass,icon key,android.widget.ImageButton,clickable,,,,,,,wrong,activity browser,,a11b2-a14b2
2,search,http www ic uci edu,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,1,omnibox refresh,,ic_action_refresh omnibox_refresh,ic action refresh,android.widget.ImageButton,clickable,,,,search type url,,,wrong,activity browser,,a11b2-a14b2
2,search,http www ic uci edu,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,1,omnibox overflow,,ic_action_overflow omnibox_overflow,ic action overflow,android.widget.ImageButton,clickable,,,,,,,wrong,activity browser,,a11b2-a14b2
2,search,http www ic uci edu,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,3,,,Search ICS Website,,android.widget.EditText,fillable,search ic website,,,,,,wrong,activity browser,,a11b2-a14b2
2,search,http www ic uci edu,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,3,,,Toggle navigation,,android.widget.Button,clickable,toggle navigation,,,,,,wrong,activity browser,,a11b2-a14b2
2,search,http www ic uci edu,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,3,,,Previous,,android.widget.Button,clickable,previous,,,,,,wrong,activity browser,,a11b2-a14b2
2,search,http www ic uci edu,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,3,,,Next,,android.widget.Button,clickable,next,,,,,,wrong,activity browser,,a11b2-a14b2
2,search,http www ic uci edu,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,3,omnibox refresh,,ic_action_refresh omnibox_refresh,ic action refresh,android.widget.ImageButton,clickable,,,,http www ic uci edu,,,wrong,activity browser,,a11b2-a14b2
1,search,search,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,2,url view,search enter address,Search or enter address,,android.widget.EditText,fillable,,,,,Search or enter address,,correct,activity main,,a11b2-a15b2
1,search,search,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,0,skip,skip,Skip,,android.widget.Button,clickable,,,,,,,wrong,activity main,,a11b2-a15b2
1,search,search,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,0,title,power privacy,Power up your privacy,,android.widget.TextView,label,,,,,,,wrong,activity main,,a11b2-a15b2
1,search,search,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,0,,take private browsing next level block ad content track across site bog page load time,Take private browsing to the next level. Block ads and other content that can track you across sites and bog down page load times.,,android.widget.TextView,label,,,,,,,wrong,activity main,,a11b2-a15b2
1,search,search,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,0,next,next,Next,,android.widget.Button,clickable,,,,,,,wrong,activity main,,a11b2-a15b2
1,search,search,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,3,display url,http www ic uci edu,https://www.ics.uci.edu,,android.widget.TextView,clickable,,,,,,,wrong,activity main,,a11b2-a15b2
1,search,search,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,3,menu view,,ic_menu More options menuView,ic menu,android.widget.ImageButton,clickable,option,,,,,,wrong,activity main,,a11b2-a15b2
1,search,search,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,3,erase,,ic_delete Erase browsing history erase,ic delete,android.widget.ImageButton,clickable,erase browsing history,,,,,,wrong,activity main,,a11b2-a15b2
1,search,search,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,4,clear view,,ic_clear Clear input clearView,ic clear,android.widget.ImageButton,clickable,clear input,,,,,,wrong,activity main,,a11b2-a15b2
1,search,search,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,4,,,Search ICS Website,,android.widget.EditText,fillable,search ic website,,,,,,wrong,activity main,,a11b2-a15b2
1,search,search,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,4,,,Toggle navigation,,android.widget.Button,clickable,toggle navigation,,,,,,wrong,activity main,,a11b2-a15b2
1,search,search,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,4,,,Previous,,android.widget.Button,clickable,previous,,,,,,wrong,activity main,,a11b2-a15b2
1,search,search,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,4,,,Next,,android.widget.Button,clickable,next,,,,,,wrong,activity main,,a11b2-a15b2
2,search,http www ic uci edu,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,4,url view,http www ic uci edu,Search or enter address,,android.widget.EditText,fillable,,,,,Search or enter address,,correct,activity main,,a11b2-a15b2
2,search,http www ic uci edu,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,0,skip,skip,Skip,,android.widget.Button,clickable,,,,,,,wrong,activity main,,a11b2-a15b2
2,search,http www ic uci edu,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,0,title,power privacy,Power up your privacy,,android.widget.TextView,label,,,,,,,wrong,activity main,,a11b2-a15b2
2,search,http www ic uci edu,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,0,,take private browsing next level block ad content track across site bog page load time,Take private browsing to the next level. Block ads and other content that can track you across sites and bog down page load times.,,android.widget.TextView,label,,,,,,,wrong,activity main,,a11b2-a15b2
2,search,http www ic uci edu,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,0,next,next,Next,,android.widget.Button,clickable,,,,,,,wrong,activity main,,a11b2-a15b2
2,search,http www ic uci edu,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,3,display url,http www ic uci edu,https://www.ics.uci.edu,,android.widget.TextView,clickable,,,,,,,wrong,activity main,,a11b2-a15b2
2,search,http www ic uci edu,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,3,menu view,,ic_menu More options menuView,ic menu,android.widget.ImageButton,clickable,option,,,,,,wrong,activity main,,a11b2-a15b2
2,search,http www ic uci edu,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,3,erase,,ic_delete Erase browsing history erase,ic delete,android.widget.ImageButton,clickable,erase browsing history,,,,,,wrong,activity main,,a11b2-a15b2
2,search,http www ic uci edu,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,4,clear view,,ic_clear Clear input clearView,ic clear,android.widget.ImageButton,clickable,clear input,,,,,,wrong,activity main,,a11b2-a15b2
2,search,http www ic uci edu,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,4,,,Search ICS Website,,android.widget.EditText,fillable,search ic website,,,,,,wrong,activity main,,a11b2-a15b2
2,search,http www ic uci edu,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,4,,,Toggle navigation,,android.widget.Button,clickable,toggle navigation,,,,,,wrong,activity main,,a11b2-a15b2
2,search,http www ic uci edu,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,4,,,Previous,,android.widget.Button,clickable,previous,,,,,,wrong,activity main,,a11b2-a15b2
2,search,http www ic uci edu,Search,,android.widget.EditText,fillable,,,,,Search,,correct,main activity,,a11b2,4,,,Next,,android.widget.Button,clickable,next,,,,,,wrong,activity main,,a11b2-a15b2
0,url edittext,http duckduckgo com kao kak,https://duckduckgo.com/?kao=-1&kak=-1,,android.widget.EditText,fillable,,,,,,,correct,com stoutner privacybrowser activity main web view,,a13b2,1,main omnibox input,search type url,Search or type URL,,android.widget.EditText,fillable,,,,,,,correct,activity browser,,a13b2-a14b2
0,url edittext,http duckduckgo com kao kak,https://duckduckgo.com/?kao=-1&kak=-1,,android.widget.EditText,fillable,,,,,,,correct,com stoutner privacybrowser activity main web view,,a13b2,0,float button ok,,check_white floatButton_ok,check white,android.widget.ImageButton,clickable,,,,,,,wrong,activity browser,,a13b2-a14b2
0,url edittext,http duckduckgo com kao kak,https://duckduckgo.com/?kao=-1&kak=-1,,android.widget.EditText,fillable,,,,,,,correct,com stoutner privacybrowser activity main web view,,a13b2,0,dialog title,changelog,Changelog,,android.widget.TextView,label,,,,,,,wrong,activity browser,,a13b2-a14b2
0,url edittext,http duckduckgo com kao kak,https://duckduckgo.com/?kao=-1&kak=-1,,android.widget.EditText,fillable,,,,,,,correct,com stoutner privacybrowser activity main web view,,a13b2,0,dialog,project site http github com scoute dich browser changelog blob master md version please read help dialog information  new track header button tab preview save website pdf show link context menu fix apply cookie whitelist switch scroll issue screen rotation update ui spanish translation thanks herman nu ez chinese smallgat,"Project site: https://github.com/scoute-dich/Browser Changelog: https://github.com/scoute-dich/browser/blob/master/CHANGELOG.md Version: 5.8 Please read the ""Help dialog"" for more information. â_ª new: do not track header â_ª new: + button in tab preview â_ª new: save websites as PDF â_ª new: show link in context menu â_ª fix: not applying cookie whitelist when switching tabs â_ª fix: scrolling issue â_ª fix: screen rotation issues â_ª updated: UI + dialogs â_ª updated: Spanish translation (thanks to @Herman Nu_±ez) â_ª updated: Chinese translation (thanks to @smallg0at)",,android.widget.TextView,clickable,,,,,,,wrong,activity browser,,a13b2-a14b2
0,url edittext,http duckduckgo com kao kak,https://duckduckgo.com/?kao=-1&kak=-1,,android.widget.EditText,fillable,,,,,,,correct,com stoutner privacybrowser activity main web view,,a13b2,0,float button help,,icon_help floatButton_help,icon help,android.widget.ImageButton,clickable,,,,,,,wrong,activity browser,,a13b2-a14b2
0,url edittext,http duckduckgo com kao kak,https://duckduckgo.com/?kao=-1&kak=-1,,android.widget.EditText,fillable,,,,,,,correct,com stoutner privacybrowser activity main web view,,a13b2,0,float button setting,,icon_settings floatButton_settings,icon setting,android.widget.ImageButton,clickable,,,,,,,wrong,activity browser,,a13b2-a14b2
0,url edittext,http duckduckgo com kao kak,https://duckduckgo.com/?kao=-1&kak=-1,,android.widget.EditText,fillable,,,,,,,correct,com stoutner privacybrowser activity main web view,,a13b2,1,open new tab,,icon_earth open_newTab,icon earth,android.widget.ImageButton,clickable,,,,,,,wrong,activity browser,,a13b2-a14b2
