src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_parent_text,src_sibling_text,src_activity,target_text,target_id,target_content_desc,target_hint,target_parent_text,target_sibling_text,target_activity,w2v
Shop4,Shop4-Shop1,1,wrong,android.widget.TextView,android.widget.TextView,clickable,label,5,new list,title,,,,,shopping activity,quantity,quantity view,,,,,item edit activity,0.2658618539571762
Shop4,Shop4-Shop1,1,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,5,new list,title,,,,,shopping activity,,item quantity edit text,,,,,item edit activity,0.37451641634106636
Shop4,Shop4-Shop1,1,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,5,new list,title,,,,,shopping activity,,quantity minus button,,,,,item edit activity,0.32503710128366947
Shop4,Shop4-Shop1,1,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,5,new list,title,,,,,shopping activity,,quantity plus button,,,,,item edit activity,0.3226221250370145
Shop4,Shop4-Shop1,1,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,7,new list,title,,,,,shopping activity,item,item name edit text,,,,,item edit activity,0.3493737503886223
Shop4,Shop4-Shop1,2,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1,e g wishlist family list,edittext,,,,,shopping activity,shopping list name,shopping list name,,,,,shopping list edit activity,0.49264437953631085
Shop4,Shop4-Shop1,2,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0,e g wishlist family list,edittext,,,,,shopping activity,,fab,,,,,main activity,0.27473675087094307
Shop4,Shop4-Shop1,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,e g wishlist family list,edittext,,,,,shopping activity,shopping list,drawer layout,,,,,main activity,0.3881991133093834
Shop4,Shop4-Shop1,2,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0,e g wishlist family list,edittext,,,,,shopping activity,,drawer layout,open navigation drawer,,,,main activity,0.27473675087094307
Shop4,Shop4-Shop1,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,e g wishlist family list,edittext,,,,,shopping activity,shopping list add one use button,empty listview view,,,,,main activity,0.28830333004395164
Shop4,Shop4-Shop1,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1,e g wishlist family list,edittext,,,,,shopping activity,add shopping list,,,,,,shopping list edit activity,0.7206284527977308
Shop4,Shop4-Shop1,2,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1,e g wishlist family list,edittext,,,,,shopping activity,,,navigate,,,,shopping list edit activity,1.0
Shop4,Shop4-Shop1,2,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1,e g wishlist family list,edittext,,,,,shopping activity,description,shopping list description,,,,,shopping list edit activity,0.42260196805000305
Shop4,Shop4-Shop1,2,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1,e g wishlist family list,edittext,,,,,shopping activity,save,add shopping list,,,,,shopping list edit activity,0.3688785334428151
Shop4,Shop4-Shop1,2,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3,e g wishlist family list,edittext,,,,,shopping activity,list,shopping list name,,,,,main activity,0.5164911672472954
Shop4,Shop4-Shop1,2,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3,e g wishlist family list,edittext,,,,,shopping activity,complete,percent,,,,list,main activity,0.22581094751755396
Shop4,Shop4-Shop1,2,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3,e g wishlist family list,edittext,,,,,shopping activity,item,item count,,,,complete,main activity,0.27768127371867496
Shop4,Shop4-Shop1,2,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3,e g wishlist family list,edittext,,,,,shopping activity,just now,shopping list modification date,,,,item,main activity,0.24220243841409683
Shop4,Shop4-Shop1,2,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,4,e g wishlist family list,edittext,,,,,shopping activity,,fab,,,,,shopping list view activity,0.5
Shop4,Shop4-Shop1,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,4,e g wishlist family list,edittext,,,,,shopping activity,list,,,,,,shopping list view activity,1.0
Shop4,Shop4-Shop1,2,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,4,e g wishlist family list,edittext,,,,,shopping activity,,,navigate,,,,shopping list view activity,1.0
Shop4,Shop4-Shop1,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,4,e g wishlist family list,edittext,,,,,shopping activity,item list add one use button,empty listview view,,,,,shopping list view activity,0.44203367233276364
Shop4,Shop4-Shop1,2,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,5,e g wishlist family list,edittext,,,,,shopping activity,save,add shopping list,,,,,item edit activity,0.24074015269676843
Shop4,Shop4-Shop1,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,5,e g wishlist family list,edittext,,,,,shopping activity,add item,,,,,,item edit activity,0.4248930737376213
Shop4,Shop4-Shop1,2,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,5,e g wishlist family list,edittext,,,,,shopping activity,,,navigate,,,,item edit activity,0.6155848577618599
Shop4,Shop4-Shop1,2,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,5,e g wishlist family list,edittext,,,,,shopping activity,item name,item name edit text,,,,,item edit activity,0.3019210323691368
Shop4,Shop4-Shop1,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,5,e g wishlist family list,edittext,,,,,shopping activity,quantity,quantity view,,,,,item edit activity,0.25445635865132016
Shop4,Shop4-Shop1,2,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,5,e g wishlist family list,edittext,,,,,shopping activity,,item quantity edit text,,,,,item edit activity,0.30779242888092995
Shop4,Shop4-Shop1,2,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,5,e g wishlist family list,edittext,,,,,shopping activity,,quantity minus button,,,,,item edit activity,0.30779242888092995
Shop4,Shop4-Shop1,2,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,5,e g wishlist family list,edittext,,,,,shopping activity,,quantity plus button,,,,,item edit activity,0.30779242888092995
Shop4,Shop4-Shop1,3,correct,android.widget.Button,android.widget.Button,clickable,clickable,2,ok,button,,,,,shopping activity,save,add shopping list,,,,,shopping list edit activity,0.43501120309034985
Shop4,Shop4-Shop1,3,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0,ok,button,,,,,shopping activity,,fab,,,,,main activity,0.33249887079000473
Shop4,Shop4-Shop1,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,ok,button,,,,,shopping activity,shopping list,drawer layout,,,,,main activity,0.2954742560784022
Shop4,Shop4-Shop1,3,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0,ok,button,,,,,shopping activity,,drawer layout,open navigation drawer,,,,main activity,0.4281480200588703
Shop4,Shop4-Shop1,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,ok,button,,,,,shopping activity,shopping list add one use button,empty listview view,,,,,main activity,0.27893438935279846
Shop4,Shop4-Shop1,3,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1,ok,button,,,,,shopping activity,shopping list name,shopping list name,,,,,shopping list edit activity,0.4347495064139366
Shop4,Shop4-Shop1,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,1,ok,button,,,,,shopping activity,add shopping list,,,,,,shopping list edit activity,0.5552624017000198
Shop4,Shop4-Shop1,3,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1,ok,button,,,,,shopping activity,,,navigate,,,,shopping list edit activity,1.0
Shop4,Shop4-Shop1,3,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1,ok,button,,,,,shopping activity,description,shopping list description,,,,,shopping list edit activity,0.41745365411043167
Shop4,Shop4-Shop1,3,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2,ok,button,,,,,shopping activity,list,shopping list name,,,,,shopping list edit activity,0.4050287827849388
Shop4,Shop4-Shop1,3,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3,ok,button,,,,,shopping activity,list,shopping list name,,,,,main activity,0.2548532833655675
Shop4,Shop4-Shop1,3,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3,ok,button,,,,,shopping activity,complete,percent,,,,list,main activity,0.24033693969249725
Shop4,Shop4-Shop1,3,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3,ok,button,,,,,shopping activity,item,item count,,,,complete,main activity,0.3035588264465332
Shop4,Shop4-Shop1,3,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3,ok,button,,,,,shopping activity,just now,shopping list modification date,,,,item,main activity,0.3896319394310315
Shop4,Shop4-Shop1,3,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,4,ok,button,,,,,shopping activity,,fab,,,,,shopping list view activity,0.5577621199190617
Shop4,Shop4-Shop1,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,4,ok,button,,,,,shopping activity,list,,,,,,shopping list view activity,0.515063364058733
Shop4,Shop4-Shop1,3,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,4,ok,button,,,,,shopping activity,,,navigate,,,,shopping list view activity,1.0
Shop4,Shop4-Shop1,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,4,ok,button,,,,,shopping activity,item list add one use button,empty listview view,,,,,shopping list view activity,0.42910988877216977
Shop4,Shop4-Shop1,3,wrong,android.widget.Button,android.widget.Button,clickable,clickable,5,ok,button,,,,,shopping activity,save,add shopping list,,,,,item edit activity,0.30687282234430313
Shop4,Shop4-Shop1,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,5,ok,button,,,,,shopping activity,add item,,,,,,item edit activity,0.3630548305809498
Shop4,Shop4-Shop1,3,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,5,ok,button,,,,,shopping activity,,,navigate,,,,item edit activity,0.6155848577618599
Shop4,Shop4-Shop1,3,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,5,ok,button,,,,,shopping activity,item name,item name edit text,,,,,item edit activity,0.3335692435503006
Shop4,Shop4-Shop1,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,5,ok,button,,,,,shopping activity,quantity,quantity view,,,,,item edit activity,0.24399630539119244
Shop4,Shop4-Shop1,3,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,5,ok,button,,,,,shopping activity,,item quantity edit text,,,,,item edit activity,0.4407094158232212
Shop4,Shop4-Shop1,3,wrong,android.widget.Button,android.widget.Button,clickable,clickable,5,ok,button,,,,,shopping activity,,quantity minus button,,,,,item edit activity,0.80779242888093
Shop4,Shop4-Shop1,3,wrong,android.widget.Button,android.widget.Button,clickable,clickable,5,ok,button,,,,,shopping activity,,quantity plus button,,,,,item edit activity,0.80779242888093
Shop4,Shop4-Shop1,3,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,7,ok,button,,,,,shopping activity,item,item name edit text,,,,,item edit activity,0.32657942175865173
Shop4,Shop4-Shop1,4,correct,android.widget.TextView,android.widget.TextView,clickable,clickable,3,list,,,,,,shopping activity,list,shopping list name,,,,,main activity,0.7747367508709431
Shop4,Shop4-Shop1,4,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0,list,,,,,,shopping activity,,fab,,,,,main activity,0.5494735017418861
Shop4,Shop4-Shop1,4,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0,list,,,,,,shopping activity,shopping list,drawer layout,,,,,main activity,0.7747367508709431
Shop4,Shop4-Shop1,4,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0,list,,,,,,shopping activity,,drawer layout,open navigation drawer,,,,main activity,0.5494735017418861
Shop4,Shop4-Shop1,4,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0,list,,,,,,shopping activity,shopping list add one use button,empty listview view,,,,,main activity,0.7747367508709431
Shop4,Shop4-Shop1,4,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1,list,,,,,,shopping activity,shopping list name,shopping list name,,,,,shopping list edit activity,1.0
Shop4,Shop4-Shop1,4,wrong,android.widget.TextView,android.widget.TextView,clickable,label,1,list,,,,,,shopping activity,add shopping list,,,,,,shopping list edit activity,1.0
Shop4,Shop4-Shop1,4,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1,list,,,,,,shopping activity,,,navigate,,,,shopping list edit activity,1.0
Shop4,Shop4-Shop1,4,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1,list,,,,,,shopping activity,description,shopping list description,,,,,shopping list edit activity,0.6339029520750046
Shop4,Shop4-Shop1,4,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,1,list,,,,,,shopping activity,save,add shopping list,,,,,shopping list edit activity,0.5216391049325466
Shop4,Shop4-Shop1,4,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2,list,,,,,,shopping activity,list,shopping list name,,,,,shopping list edit activity,1.0
Shop4,Shop4-Shop1,4,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,3,list,,,,,,shopping activity,complete,percent,,,,list,main activity,0.33871642127633095
Shop4,Shop4-Shop1,4,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,3,list,,,,,,shopping activity,item,item count,,,,complete,main activity,0.38503992184996605
Shop4,Shop4-Shop1,4,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,3,list,,,,,,shopping activity,just now,shopping list modification date,,,,item,main activity,0.3768644966185093
Shop4,Shop4-Shop1,4,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,4,list,,,,,,shopping activity,,fab,,,,,shopping list view activity,1.0
Shop4,Shop4-Shop1,4,wrong,android.widget.TextView,android.widget.TextView,clickable,label,4,list,,,,,,shopping activity,list,,,,,,shopping list view activity,1.0
Shop4,Shop4-Shop1,4,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,4,list,,,,,,shopping activity,,,navigate,,,,shopping list view activity,1.0
Shop4,Shop4-Shop1,4,wrong,android.widget.TextView,android.widget.TextView,clickable,label,4,list,,,,,,shopping activity,item list add one use button,empty listview view,,,,,shopping list view activity,1.0
Shop4,Shop4-Shop1,4,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,5,list,,,,,,shopping activity,save,add shopping list,,,,,item edit activity,0.32943153381347656
