src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_atm_neighbor,src_file_name,target_text,target_id,target_content_desc,target_hint,target_atm_neighbor,target_file_name,w2v
a14b2,a14b2-a15b2,2,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,search type url,main omnibox input,,,,,skip,skip,,,,,0.630432791
a14b2,a14b2-a15b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,search type url,main omnibox input,,,,,power privacy,title,,,,,0.872856662
a14b2,a14b2-a15b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,search type url,main omnibox input,,,,,take private browsing next level block ad content track across site bog page load time,,,,,,1.978853345
a14b2,a14b2-a15b2,2,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,search type url,main omnibox input,,,,,next,next,,,,,0.607987523
a14b2,a14b2-a15b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3,search type url,main omnibox input,,,,,http www ic uci edu,display url,,,,,1.614531547
a14b2,a14b2-a15b2,2,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,3,search type url,main omnibox input,,,,,,menu view,option,,,ic menu,1.463212878
a14b2,a14b2-a15b2,2,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,3,search type url,main omnibox input,,,,,,erase,erase browsing history,,,ic delete,1.736107171
a14b2,a14b2-a15b2,2,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,4,search type url,main omnibox input,,,,,,clear view,clear input,,,ic clear,1.42942434
a14b2,a14b2-a15b2,2,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,4,search type url,main omnibox input,,,,,,,search ic website,,,,2.098664939
a14b2,a14b2-a15b2,2,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4,search type url,main omnibox input,,,,,,,toggle navigation,,,,1.306621599
a14b2,a14b2-a15b2,2,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4,search type url,main omnibox input,,,,,,,previous,,,,0.628490764
a14b2,a14b2-a15b2,2,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4,search type url,main omnibox input,,,,,,,next,,,,0.607987523
a14b2,a14b2-a15b2,3,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,4,http www ic uci edu,main omnibox input,,,,,http www ic uci edu,url view,,,,,3.99999994
a14b2,a14b2-a15b2,3,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,http www ic uci edu,main omnibox input,,,,,skip,skip,,,,,0.752878666
a14b2,a14b2-a15b2,3,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,http www ic uci edu,main omnibox input,,,,,power privacy,title,,,,,1.165357232
a14b2,a14b2-a15b2,3,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,http www ic uci edu,main omnibox input,,,,,take private browsing next level block ad content track across site bog page load time,,,,,,2.442527086
a14b2,a14b2-a15b2,3,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,http www ic uci edu,main omnibox input,,,,,next,next,,,,,0.746156216
a14b2,a14b2-a15b2,3,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3,http www ic uci edu,main omnibox input,,,,,http www ic uci edu,display url,,,,,3.99999994
a14b2,a14b2-a15b2,3,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,3,http www ic uci edu,main omnibox input,,,,,,menu view,option,,,ic menu,2.16971215
a14b2,a14b2-a15b2,3,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,3,http www ic uci edu,main omnibox input,,,,,,erase,erase browsing history,,,ic delete,1.993794993
a14b2,a14b2-a15b2,3,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,4,http www ic uci edu,main omnibox input,,,,,,clear view,clear input,,,ic clear,2.208437991
a14b2,a14b2-a15b2,3,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,4,http www ic uci edu,main omnibox input,,,,,,,search ic website,,,,2.17738384
a14b2,a14b2-a15b2,3,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4,http www ic uci edu,main omnibox input,,,,,,,toggle navigation,,,,1.306621599
a14b2,a14b2-a15b2,3,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4,http www ic uci edu,main omnibox input,,,,,,,previous,,,,0.665625036
a14b2,a14b2-a15b2,3,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4,http www ic uci edu,main omnibox input,,,,,,,next,,,,0.746156216
a13b2,a13b2-a11b2,0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,0,http duckduckgo com kao kak,url edittext,,,,,search,search,,,,,0.52594173
a13b2,a13b2-a11b2,0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,http duckduckgo com kao kak,url edittext,,,,,,ui layout,,,,,1.177150875
a13b2,a13b2-a11b2,0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,http duckduckgo com kao kak,url edittext,,,,,,ui layout,search,,,,1.059435788
a13b2,a13b2-a11b2,1,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1,http duckduckgo com kao kak,url edittext,,,,,search,search,,,,,0.52594173
a13b2,a13b2-a11b2,1,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,http duckduckgo com kao kak,url edittext,,,,,,ui layout,,,,,1.177150875
a13b2,a13b2-a11b2,1,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,http duckduckgo com kao kak,url edittext,,,,,,ui layout,search,,,,1.059435788
a13b2,a13b2-a11b2,2,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2,http www ic uci edu,url edittext,,,,,http www ic uci edu,search,,,,,3.99999994
a13b2,a13b2-a11b2,2,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,http www ic uci edu,url edittext,,,,,,ui layout,,,,,1.274897873
a13b2,a13b2-a11b2,2,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,http www ic uci edu,url edittext,,,,,,ui layout,search,,,,1.147408086
a14b2,a14b2-a11b2,1,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,0,search type url,main omnibox input,,,,,search,search,,,,,1
a14b2,a14b2-a11b2,1,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,search type url,main omnibox input,,,,,,ui layout,,,,,1.397126853
a14b2,a14b2-a11b2,1,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,search type url,main omnibox input,,,,,,ui layout,search,,,,1.257414168
a14b2,a14b2-a11b2,2,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1,search type url,main omnibox input,,,,,search,search,,,,,1
a14b2,a14b2-a11b2,2,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,search type url,main omnibox input,,,,,,ui layout,,,,,1.397126853
a14b2,a14b2-a11b2,2,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,search type url,main omnibox input,,,,,,ui layout,search,,,,1.257414168
a14b2,a14b2-a11b2,3,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2,http www ic uci edu,main omnibox input,,,,,http www ic uci edu,search,,,,,3.99999994
a14b2,a14b2-a11b2,3,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,http www ic uci edu,main omnibox input,,,,,,ui layout,,,,,1.397126853
a14b2,a14b2-a11b2,3,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,http www ic uci edu,main omnibox input,,,,,,ui layout,search,,,,1.257414168
a15b2,a15b2-a11b2,1,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1,search enter address,url view,,,,,search,search,,,,,1
a15b2,a15b2-a11b2,1,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,search enter address,url view,,,,,,ui layout,,,,,1.369195759
a15b2,a15b2-a11b2,1,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,search enter address,url view,,,,,,ui layout,search,,,,1.232276183
a15b2,a15b2-a11b2,4,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2,http www ic uci edu,url view,,,,,http www ic uci edu,search,,,,,3.99999994
a15b2,a15b2-a11b2,4,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,http www ic uci edu,url view,,,,,,ui layout,,,,,1.369195759
a15b2,a15b2-a11b2,4,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,http www ic uci edu,url view,,,,,,ui layout,search,,,,1.232276183
a14b2,a14b2-a13b2,1,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,0,search type url,main omnibox input,,,,,http duckduckgo com kao kak,url edittext,,,,,1.184778273
a14b2,a14b2-a13b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0,search type url,main omnibox input,,,,,,toggle javascript,java script,,,,1.221488744
a14b2,a14b2-a13b2,1,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0,search type url,main omnibox input,,,,,,root coordinatorlayout,open navigation drawer,,,,1.58652097
a14b2,a14b2-a13b2,1,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,search type url,main omnibox input,,,,,,root coordinatorlayout,,,,,0.680403709
a14b2,a14b2-a13b2,1,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,search type url,main omnibox input,,,,,,root coordinatorlayout,s,,,,0.612363338
a14b2,a14b2-a13b2,2,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1,search type url,main omnibox input,,,,,http duckduckgo com kao kak,url edittext,,,,,1.184778273
a14b2,a14b2-a13b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0,search type url,main omnibox input,,,,,,toggle javascript,java script,,,,1.221488744
a14b2,a14b2-a13b2,2,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0,search type url,main omnibox input,,,,,,root coordinatorlayout,open navigation drawer,,,,1.58652097
a14b2,a14b2-a13b2,2,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,search type url,main omnibox input,,,,,,root coordinatorlayout,,,,,0.680403709
a14b2,a14b2-a13b2,2,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,search type url,main omnibox input,,,,,,root coordinatorlayout,s,,,,0.612363338
a14b2,a14b2-a13b2,3,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2,http www ic uci edu,main omnibox input,,,,,http www ic uci edu,url edittext,,,,,3.99999994
a14b2,a14b2-a13b2,3,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0,http www ic uci edu,main omnibox input,,,,,,toggle javascript,java script,,,,1.554012597
a14b2,a14b2-a13b2,3,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0,http www ic uci edu,main omnibox input,,,,,,root coordinatorlayout,open navigation drawer,,,,1.489723206
a14b2,a14b2-a13b2,3,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,http www ic uci edu,main omnibox input,,,,,,root coordinatorlayout,,,,,0.677131414
a14b2,a14b2-a13b2,3,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,http www ic uci edu,main omnibox input,,,,,,root coordinatorlayout,s,,,,0.851661742
a15b2,a15b2-a13b2,1,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,0,search enter address,url view,,,,,http duckduckgo com kao kak,url edittext,,,,,1.23022747
a15b2,a15b2-a13b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0,search enter address,url view,,,,,,toggle javascript,java script,,,,1.100902069
a15b2,a15b2-a13b2,1,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0,search enter address,url view,,,,,,root coordinatorlayout,open navigation drawer,,,,1.599340111
a15b2,a15b2-a13b2,1,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,search enter address,url view,,,,,,root coordinatorlayout,,,,,0.680403709
a15b2,a15b2-a13b2,1,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,search enter address,url view,,,,,,root coordinatorlayout,s,,,,0.612363338
a15b2,a15b2-a13b2,4,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2,http www ic uci edu,url view,,,,,http www ic uci edu,url edittext,,,,,3.99999994
a15b2,a15b2-a13b2,4,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0,http www ic uci edu,url view,,,,,,toggle javascript,java script,,,,1.554012597
a15b2,a15b2-a13b2,4,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0,http www ic uci edu,url view,,,,,,root coordinatorlayout,open navigation drawer,,,,1.489723206
a15b2,a15b2-a13b2,4,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,http www ic uci edu,url view,,,,,,root coordinatorlayout,,,,,0.680403709
a15b2,a15b2-a13b2,4,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,http www ic uci edu,url view,,,,,,root coordinatorlayout,s,,,,0.851661742
a15b2,a15b2-a14b2,0,correct,android.widget.Button,android.widget.ImageButton,clickable,clickable,0,skip,skip,,,,,,float button ok,,,,check white,0.673583472
a15b2,a15b2-a14b2,0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,skip,skip,,,,,changelog,dialog title,,,,,0.677538013
a15b2,a15b2-a14b2,0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,skip,skip,,,,,project site http github com scoute dich browser changelog blob master md version please read help dialog information  new track header button tab preview save website pdf show link context menu fix apply cookie whitelist switch scroll issue screen rotation update ui spanish translation thanks herman nu ez chinese smallgat,dialog,,,,,0.770843327
a15b2,a15b2-a14b2,0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0,skip,skip,,,,,,float button help,,,,icon help,0.673583472
a15b2,a15b2-a14b2,0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0,skip,skip,,,,,,float button setting,,,,icon setting,0.673583472
a15b2,a15b2-a14b2,0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1,skip,skip,,,,,search type url,main omnibox input,,,,,0.700480878
a15b2,a15b2-a14b2,0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1,skip,skip,,,,,,open new tab,,,,icon earth,0.57611028
a15b2,a15b2-a14b2,0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1,skip,skip,,,,,,open bookmark,,,,icon bookmark,0.572540581
a15b2,a15b2-a14b2,0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1,skip,skip,,,,,,open history,,,,ic action history,0.640384966
a15b2,a15b2-a14b2,0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1,skip,skip,,,,,,open pas,,,,icon key,0.696868211
a15b2,a15b2-a14b2,0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1,skip,skip,,,,,,omnibox refresh,,,,ic action refresh,0.640384966
a15b2,a15b2-a14b2,0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1,skip,skip,,,,,,omnibox overflow,,,,ic action overflow,0.66004191
a15b2,a15b2-a14b2,0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3,skip,skip,,,,,http www ic uci edu,main omnibox input,,,,,0.752878666
a15b2,a15b2-a14b2,0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3,skip,skip,,,,,,,search ic website,,,,0.527311027
a15b2,a15b2-a14b2,0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,3,skip,skip,,,,,,,toggle navigation,,,,0.728502512
a15b2,a15b2-a14b2,0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,3,skip,skip,,,,,,,previous,,,,0.777891636
a15b2,a15b2-a14b2,0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,3,skip,skip,,,,,,,next,,,,0.800380468
a15b2,a15b2-a14b2,0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,3,skip,skip,,,,,,omnibox refresh,,,,ic action refresh,0.640384966
a15b2,a15b2-a14b2,1,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1,search enter address,url view,,,,,search type url,main omnibox input,,,,,2.397053182
a15b2,a15b2-a14b2,1,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0,search enter address,url view,,,,,,float button ok,,,,check white,1.409812242
